Date,Open,High,Low,Close,Adj Close,Volume
2018-10-19,1940.000000,1940.000000,1872.199951,1917.050049,1889.176147,123953
2018-10-22,1918.000000,1919.500000,1888.449951,1902.150024,1874.492920,55237
2018-10-23,1890.000000,1896.500000,1836.800049,1844.150024,1821.165894,114276
2018-10-24,1858.000000,1871.800049,1812.000000,1851.500000,1828.424194,172568
2018-10-25,1845.000000,1875.449951,1825.500000,1852.650024,1829.559937,90640
2018-10-26,1857.800049,1858.000000,1791.300049,1799.599976,1777.170898,167785
2018-10-29,1810.000000,1878.000000,1784.000000,1869.750000,1846.446777,140665
2018-10-30,1866.949951,1909.000000,1846.550049,1895.400024,1871.777100,143803
2018-10-31,1904.400024,1944.599976,1878.650024,1937.599976,1913.451050,136726
2018-11-01,1940.099976,1950.000000,1902.550049,1934.599976,1910.488403,98198
2018-11-02,1935.800049,1953.500000,1905.750000,1909.800049,1885.997681,132521
2018-11-05,1914.000000,1926.699951,1885.000000,1889.949951,1866.394897,89179
2018-11-06,1891.000000,1936.000000,1890.000000,1931.949951,1907.871460,94811
2018-11-07,1948.000000,1950.349976,1935.000000,1942.800049,1918.586304,24436
2018-11-09,1955.000000,1962.949951,1904.000000,1909.800049,1885.997681,70524
2018-11-12,1910.000000,1944.849976,1909.800049,1915.900024,1892.021729,80898
2018-11-13,1925.000000,1939.800049,1903.050049,1935.800049,1911.673584,46465
2018-11-14,1935.900024,1935.900024,1872.500000,1880.550049,1857.112183,150552
2018-11-15,1869.000000,1898.949951,1860.000000,1865.500000,1842.249756,367665
2018-11-16,1889.900024,1898.550049,1868.000000,1882.250000,1858.791016,315475
2018-11-19,1896.000000,1907.000000,1867.500000,1902.050049,1878.344116,62108
2018-11-20,1903.000000,1905.949951,1875.099976,1877.750000,1854.346924,67206
2018-11-21,1873.000000,1873.050049,1802.000000,1811.750000,1789.169678,452436
2018-11-22,1822.449951,1847.099976,1810.400024,1815.250000,1792.625977,157701
2018-11-26,1822.900024,1859.500000,1787.000000,1846.099976,1823.091431,171396
2018-11-27,1865.000000,1893.500000,1834.599976,1888.349976,1864.814819,130220
2018-11-28,1897.000000,1982.150024,1883.900024,1976.550049,1951.915771,778970
2018-11-29,2000.000000,2000.000000,1943.650024,1959.449951,1935.028809,193279
2018-11-30,1960.250000,1989.400024,1960.250000,1970.599976,1946.039673,116167
2018-12-03,1980.099976,1990.000000,1969.050049,1982.199951,1957.495117,73374
2018-12-04,1983.000000,2019.300049,1971.500000,2009.400024,1984.356201,164306
2018-12-05,2009.400024,2017.500000,1985.000000,2006.099976,1981.097290,127987
2018-12-06,2000.000000,2017.949951,1981.250000,1991.750000,1966.926270,111506
2018-12-07,1991.750000,2003.849976,1975.000000,1995.949951,1971.073730,101524
2018-12-10,1979.000000,2009.900024,1962.050049,1974.900024,1950.286255,97246
2018-12-11,1973.500000,2009.699951,1961.150024,1998.349976,1973.443970,100894
2018-12-12,1998.349976,2022.050049,1987.099976,2018.699951,1993.540283,466804
2018-12-13,2020.000000,2028.400024,1975.000000,1983.650024,1958.927246,157492
2018-12-14,1995.000000,1995.000000,1975.650024,1989.250000,1964.457275,76627
2018-12-17,1990.150024,2003.000000,1985.500000,1993.250000,1968.407471,62958
2018-12-18,1999.500000,2001.949951,1975.099976,1987.699951,1962.926758,76444
2018-12-19,1985.000000,1985.000000,1960.000000,1967.199951,1942.682129,123115
2018-12-20,1965.000000,1975.449951,1947.000000,1956.349976,1931.967407,143401
2018-12-21,1949.900024,1950.000000,1890.000000,1897.250000,1873.604004,167447
2018-12-24,1901.000000,1938.000000,1901.000000,1915.550049,1891.676025,132496
2018-12-26,1916.000000,1917.949951,1872.000000,1889.500000,1865.950562,111886
2018-12-27,1909.900024,1940.099976,1892.349976,1909.449951,1885.651855,146915
2018-12-28,1909.449951,1921.000000,1893.750000,1895.800049,1872.172119,178358
2018-12-31,1901.000000,1910.150024,1887.000000,1893.550049,1869.950073,155314
2019-01-01,1905.000000,1909.000000,1885.099976,1902.349976,1878.640381,144685
2019-01-02,1907.900024,1933.000000,1900.550049,1923.150024,1899.181274,145042
2019-01-03,1913.500000,1944.000000,1891.699951,1896.449951,1872.813843,155018
2019-01-04,1901.000000,1901.050049,1841.500000,1873.949951,1850.594360,320877
2019-01-07,1891.099976,1909.000000,1880.250000,1896.650024,1873.011475,98867
2019-01-08,1902.000000,1908.000000,1884.000000,1893.050049,1869.456421,84481
2019-01-09,1915.000000,1919.000000,1869.050049,1887.800049,1864.271851,156721
2019-01-10,1904.000000,1906.800049,1874.099976,1888.150024,1864.617432,157549
2019-01-11,1875.000000,1876.050049,1836.099976,1841.949951,1818.993042,530631
2019-01-14,1854.699951,1854.849976,1810.500000,1814.400024,1791.786499,170020
2019-01-15,1813.550049,1868.000000,1809.550049,1864.199951,1840.965942,180669
2019-01-16,1869.949951,1874.800049,1848.550049,1870.099976,1846.792358,105630
2019-01-17,1871.000000,1899.000000,1871.000000,1895.099976,1875.492188,138166
2019-01-18,1887.000000,1904.449951,1877.300049,1900.400024,1880.737427,75507
2019-01-21,1900.400024,1931.300049,1896.550049,1905.800049,1886.081665,145868
2019-01-22,1908.000000,1918.199951,1890.699951,1900.349976,1880.687988,85612
2019-01-23,1900.000000,1907.699951,1874.000000,1879.750000,1860.301147,64588
2019-01-24,1882.000000,1904.500000,1876.000000,1901.750000,1882.073486,83595
2019-01-25,1904.400024,1933.449951,1900.750000,1919.050049,1899.194580,97696
2019-01-28,1931.699951,1958.000000,1929.550049,1951.949951,1931.754028,146761
2019-01-29,1956.000000,1989.800049,1937.300049,1983.150024,1962.631348,126943
2019-01-30,1983.150024,1983.949951,1955.099976,1977.849976,1957.386108,102628
2019-01-31,1988.000000,2019.500000,1985.050049,2014.599976,1993.755859,145616
2019-02-01,2005.000000,2035.000000,1998.300049,2030.750000,2009.738770,112449
2019-02-04,2030.000000,2051.000000,2018.300049,2047.150024,2025.969116,82381
2019-02-05,2049.000000,2054.750000,2028.050049,2044.349976,2023.198120,71284
2019-02-06,2052.000000,2086.000000,2040.400024,2077.850098,2056.351563,355138
2019-02-07,2079.399902,2097.800049,2069.500000,2079.899902,2058.380127,94880
2019-02-08,2078.000000,2088.250000,2054.000000,2062.750000,2041.407715,856235
2019-02-11,2062.000000,2093.449951,2051.050049,2065.550049,2044.178711,70084
2019-02-12,2070.000000,2077.000000,2020.349976,2050.649902,2029.432739,88124
2019-02-14,2064.000000,2075.000000,2033.150024,2044.650024,2023.494995,40054
2019-02-15,2045.000000,2052.000000,2013.000000,2030.900024,2009.887329,69676
2019-02-18,2035.000000,2044.099976,1965.599976,1971.750000,1951.349243,103574
2019-02-19,1971.750000,1971.750000,1895.000000,1904.849976,1885.141357,173030
2019-02-20,1913.949951,1933.800049,1882.000000,1914.449951,1894.642090,246655
2019-02-21,1924.000000,1939.800049,1898.650024,1912.250000,1892.464844,199720
2019-02-22,1920.000000,1930.500000,1905.000000,1925.900024,1905.973633,63686
2019-02-25,1927.150024,1990.000000,1927.150024,1985.000000,1964.462158,124746
2019-02-26,1977.000000,2038.650024,1969.900024,2032.349976,2011.322266,217075
2019-02-27,2037.000000,2070.000000,2020.849976,2053.750000,2032.500854,142848
2019-02-28,2065.000000,2070.000000,1977.849976,1984.250000,1963.719849,342425
2019-03-01,1990.000000,2005.949951,1982.500000,1991.650024,1971.043335,141607
2019-03-05,2002.000000,2005.000000,1978.050049,1987.849976,1967.282593,87491
2019-03-06,1990.000000,2014.349976,1986.449951,1999.400024,1978.713135,110167
2019-03-07,2000.500000,2021.000000,2000.500000,2011.500000,1990.687988,70885
2019-03-08,2029.000000,2032.599976,2010.050049,2022.300049,2001.376343,96587
2019-03-11,2022.699951,2032.800049,2005.500000,2014.099976,1993.260986,52839
2019-03-12,2018.000000,2024.900024,2003.349976,2012.550049,1991.727173,55412
2019-03-13,2006.099976,2015.150024,1978.599976,2001.150024,1980.445190,91421
2019-03-14,2009.000000,2009.000000,1982.300049,1988.599976,1968.024902,47407
2019-03-15,1993.000000,2069.000000,1993.000000,2040.199951,2019.090942,184492
2019-03-18,2045.000000,2062.899902,2012.000000,2021.300049,2000.386597,108133
2019-03-19,2026.000000,2030.000000,1996.400024,2024.699951,2003.751343,82270
2019-03-20,2025.000000,2044.599976,2002.000000,2015.500000,1994.646606,154786
2019-03-22,2015.500000,2015.500000,1985.500000,2004.650024,1983.908936,151043
2019-03-25,2007.000000,2010.000000,1979.300049,1986.900024,1966.342529,535545
2019-03-26,1985.000000,1994.000000,1959.000000,1981.800049,1961.295288,133616
2019-03-27,1985.000000,1998.250000,1961.000000,1968.199951,1947.835938,125014
2019-03-28,1978.000000,2010.949951,1972.400024,2000.449951,1979.752319,204930
2019-04-01,2010.000000,2040.000000,2009.250000,2031.300049,2010.283203,532795
2019-04-02,2040.000000,2084.000000,2035.550049,2079.500000,2057.984375,156214
2019-04-03,2089.800049,2089.800049,2060.000000,2080.250000,2058.726563,126061
2019-04-04,2080.000000,2080.750000,2006.000000,2014.300049,1993.458984,150806
2019-04-05,2029.699951,2058.949951,2020.000000,2051.449951,2030.224609,152384
2019-04-08,2060.000000,2078.000000,2033.550049,2069.750000,2048.335205,112239
2019-04-09,2074.699951,2096.100098,2057.000000,2088.100098,2066.495605,124591
2019-04-10,2098.600098,2098.600098,2038.550049,2043.800049,2022.653809,108591
2019-04-11,2048.000000,2055.300049,2012.349976,2019.050049,1998.159912,133391
2019-04-12,2040.000000,2040.000000,2008.050049,2013.750000,1992.914673,164813
2019-04-15,2071.000000,2115.000000,2041.050049,2110.050049,2088.218506,397080
2019-04-16,2116.000000,2153.800049,2116.000000,2132.449951,2110.386475,237129
2019-04-18,2141.000000,2150.050049,2116.300049,2145.500000,2123.301514,88311
2019-04-22,2148.000000,2175.949951,2147.250000,2164.350098,2141.956543,186485
2019-04-23,2166.000000,2167.600098,2135.100098,2157.699951,2135.375244,74839
2019-04-24,2157.699951,2195.000000,2155.399902,2185.449951,2162.838135,114028
2019-04-25,2169.000000,2199.000000,2169.000000,2191.699951,2169.023438,97687
2019-04-26,2200.000000,2244.550049,2193.750000,2238.300049,2215.141357,149597
2019-04-30,2230.000000,2265.000000,2230.000000,2254.949951,2231.618896,125430
2019-05-02,2260.000000,2260.000000,2209.449951,2214.399902,2191.488525,67719
2019-05-03,2191.000000,2191.000000,2125.149902,2132.500000,2110.436035,167475
2019-05-06,2113.000000,2165.000000,2104.550049,2154.699951,2132.406250,123793
2019-05-07,2155.000000,2185.000000,2140.100098,2150.350098,2128.101563,107919
2019-05-08,2158.000000,2167.750000,2130.199951,2152.649902,2130.377441,59590
2019-05-09,2145.000000,2182.000000,2138.000000,2168.699951,2146.261475,80051
2019-05-10,2174.350098,2193.600098,2125.000000,2135.550049,2113.454590,105470
2019-05-13,2140.000000,2167.000000,2122.850098,2131.100098,2109.050781,154027
2019-05-14,2137.500000,2158.199951,2074.500000,2094.350098,2072.680908,107390
2019-05-15,2105.000000,2125.550049,2084.600098,2094.500000,2072.829102,122743
2019-05-16,2096.000000,2123.399902,2078.050049,2109.449951,2087.624512,85235
2019-05-17,2120.600098,2134.949951,2088.949951,2096.350098,2074.660156,96029
2019-05-20,2126.000000,2145.000000,2050.250000,2139.300049,2117.165527,131596
2019-05-21,2145.000000,2149.949951,2101.600098,2109.199951,2087.377197,87743
2019-05-22,2114.000000,2121.600098,2076.699951,2082.750000,2061.200684,122238
2019-05-23,2100.000000,2115.100098,2049.000000,2053.750000,2032.500854,167233
2019-05-24,2074.000000,2074.000000,2034.000000,2049.649902,2028.443115,102735
2019-05-27,2060.000000,2067.750000,2040.400024,2053.800049,2032.550415,222227
2019-05-28,2060.000000,2097.449951,2047.250000,2075.000000,2053.531006,212368
2019-05-29,2071.000000,2121.750000,2071.000000,2105.250000,2083.467773,199565
2019-05-30,2120.000000,2153.399902,2116.399902,2145.399902,2123.202393,170973
2019-05-31,2159.949951,2205.000000,2155.000000,2196.850098,2174.120361,165501
2019-06-03,2207.800049,2248.000000,2186.000000,2240.350098,2217.170410,292099
2019-06-04,2226.000000,2226.000000,2175.000000,2182.449951,2177.363037,111042
2019-06-06,2199.000000,2199.000000,2151.449951,2167.399902,2162.348145,125991
2019-06-07,2177.000000,2189.000000,2145.199951,2178.949951,2173.871338,84031
2019-06-10,2194.899902,2234.949951,2189.250000,2231.100098,2225.899902,94323
2019-06-11,2237.899902,2263.000000,2233.000000,2252.850098,2247.599121,121513
2019-06-12,2249.000000,2267.000000,2219.500000,2258.449951,2253.186035,71366
2019-06-13,2257.000000,2285.050049,2241.300049,2250.250000,2245.005127,160534
2019-06-14,2255.000000,2262.550049,2236.399902,2252.300049,2247.050537,102702
2019-06-17,2259.899902,2262.800049,2240.050049,2245.600098,2240.366211,107409
2019-06-18,2249.800049,2260.000000,2232.000000,2251.699951,2246.451660,84866
2019-06-19,2253.000000,2275.000000,2244.399902,2259.899902,2254.632568,100800
2019-06-20,2230.000000,2285.000000,2214.050049,2279.000000,2273.688232,133605
2019-06-21,2280.000000,2290.649902,2242.050049,2249.949951,2244.705811,115557
2019-06-24,2250.000000,2279.899902,2250.000000,2275.000000,2269.697510,83606
2019-06-25,2277.000000,2277.000000,2250.899902,2266.750000,2261.466797,62663
2019-06-26,2272.899902,2272.899902,2251.100098,2253.699951,2248.447021,67735
2019-06-27,2256.399902,2264.800049,2242.300049,2252.649902,2247.399414,41248
2019-06-28,2255.000000,2261.250000,2222.949951,2227.250000,2222.058838,99596
2019-07-01,2239.649902,2255.000000,2207.649902,2239.699951,2234.479736,106178
2019-07-02,2240.000000,2257.350098,2216.199951,2252.750000,2247.499268,98136
2019-07-03,2259.899902,2259.899902,2232.500000,2237.199951,2231.985596,59889
2019-07-04,2237.300049,2251.800049,2232.000000,2242.600098,2237.373047,55390
2019-07-05,2241.000000,2250.000000,2139.000000,2161.649902,2156.611572,1222990
2019-07-08,2159.000000,2184.000000,2131.000000,2176.100098,2171.028076,131169
2019-07-09,2170.500000,2175.000000,2090.000000,2131.449951,2126.481934,1132727
2019-07-10,2081.000000,2127.649902,2070.100098,2107.699951,2102.787354,264565
2019-07-11,2124.600098,2128.100098,2087.050049,2101.449951,2096.552002,102758
2019-07-12,2108.500000,2118.000000,2094.050049,2107.949951,2103.036865,59397
2019-07-15,2120.000000,2153.000000,2099.000000,2145.199951,2140.199951,74130
2019-07-16,2131.649902,2131.649902,2100.300049,2105.300049,2105.300049,137617
